线号,行别,里程,日期,垂加,垂加等级,水加,水加等级,数据等级,车速,车型,车号,车次
2001,单线,2027.429,2024-03-02 02:14:00,0.06,1,0.07,1,1,83,102,1580,87371
2001,单线,2026.575,2024-03-02 02:14:00,0.07,1,0.05,1,1,77,102,1580,87371
2001,单线,2027.588,2024-03-02 02:14:00,0.06,1,0.07,1,1,82,102,1580,87371
2001,单线,2027.398,2024-03-02 02:14:00,0.07,1,0.07,1,1,83,102,1580,87371
2001,单线,2027.491,2024-03-02 02:14:00,0.06,1,0.06,1,1,82,102,1580,87371
2001,单线,2026.885,2024-03-02 02:14:00,0.07,1,0.06,1,1,84,102,1580,87371
2001,单线,2026.73,2024-03-02 02:14:00,0.07,1,0.05,1,1,81,102,1580,87371
2001,单线,2026.147,2024-03-02 02:15:00,0.06,1,0.06,1,1,60,102,1580,87371
2001,单线,2026.219,2024-03-02 02:15:00,0.07,1,0.06,1,1,63,102,1580,87371
2001,单线,2026.002,2024-03-02 02:15:00,0.09,2,0.06,1,2,52,102,1580,87371
2001,单线,2025.725,2024-03-02 02:15:00,0.06,1,0.06,1,1,49,102,1580,87371
2001,单线,2026.181,2024-03-02 02:15:00,0.07,1,0.06,1,1,62,102,1580,87371
2001,单线,2026.323,2024-03-02 02:15:00,0.07,1,0.06,1,1,68,102,1580,87371
2001,单线,2026.287,2024-03-02 02:15:00,0.07,1,0.06,1,1,67,102,1580,87371
2001,单线,2026.109,2024-03-02 02:15:00,0.07,1,0.06,1,1,59,102,1580,87371
2001,单线,2025.867,2024-03-02 02:15:00,0.06,1,0.05,1,1,48,102,1580,87371
2001,单线,2026.041,2024-03-02 02:15:00,0.07,1,0.06,1,1,55,102,1580,87371
2001,单线,2026.077,2024-03-02 02:15:00,0.07,1,0.06,1,1,57,102,1580,87371
2001,单线,2025.967,2024-03-02 02:15:00,0.07,1,0.06,1,1,50,102,1580,87371
2001,单线,2025.901,2024-03-02 02:15:00,0.06,1,0.06,1,1,48,102,1580,87371
2001,单线,2026.356,2024-03-02 02:15:00,0.09,2,0.05,1,2,69,102,1580,87371
2001,单线,2025.619,2024-03-02 02:15:00,0.07,1,0.06,1,1,50,102,1580,87371
2001,单线,2025.936,2024-03-02 02:15:00,0.06,1,0.05,1,1,49,102,1580,87371
2001,单线,2025.65,2024-03-02 02:15:00,0.06,1,0.06,1,1,49,102,1580,87371
2001,单线,2025.692,2024-03-02 02:15:00,0.06,1,0.05,1,1,49,102,1580,87371
2001,单线,2025.584,2024-03-02 02:15:00,0.06,1,0.06,1,1,50,102,1580,87371
2001,单线,2026.255,2024-03-02 02:15:00,0.07,1,0.06,1,1,65,102,1580,87371
2001,单线,2025.416,2024-03-02 02:16:00,0.06,1,0.06,1,1,52,102,1580,87371
2001,单线,2024.776,2024-03-02 02:16:00,0.07,1,0.08,1,1,57,102,1580,87371
2001,单线,2024.954,2024-03-02 02:16:00,0.06,1,0.06,1,1,55,102,1580,87371
2001,单线,2025.277,2024-03-02 02:16:00,0.06,1,0.06,1,1,53,102,1580,87371
2001,单线,2025.026,2024-03-02 02:16:00,0.06,1,0.06,1,1,55,102,1580,87371
2001,单线,2025.45,2024-03-02 02:16:00,0.06,1,0.06,1,1,51,102,1580,87371
2001,单线,2025.208,2024-03-02 02:16:00,0.06,1,0.06,1,1,53,102,1580,87371
2001,单线,2024.812,2024-03-02 02:16:00,0.07,1,0.06,1,1,57,102,1580,87371
2001,单线,2024.843,2024-03-02 02:16:00,0.06,1,0.06,1,1,56,102,1580,87371
2001,单线,2024.917,2024-03-02 02:16:00,0.06,1,0.05,1,1,56,102,1580,87371
2001,单线,2025.098,2024-03-02 02:16:00,0.06,1,0.05,1,1,54,102,1580,87371
2001,单线,2025.486,2024-03-02 02:16:00,0.06,1,0.06,1,1,51,102,1580,87371
2001,单线,2024.745,2024-03-02 02:16:00,0.06,1,0.06,1,1,57,102,1580,87371
2001,单线,2024.877,2024-03-02 02:16:00,0.07,1,0.06,1,1,56,102,1580,87371
2001,单线,2024.669,2024-03-02 02:16:00,0.09,2,0.09,1,2,58,102,1580,87371
2001,单线,2025.314,2024-03-02 02:16:00,0.06,1,0.07,1,1,52,102,1580,87371
2001,单线,2025.137,2024-03-02 02:16:00,0.07,1,0.06,1,1,54,102,1580,87371
2001,单线,2025.24,2024-03-02 02:16:00,0.06,1,0.07,1,1,53,102,1580,87371
2001,单线,2024.602,2024-03-02 02:16:00,0.06,1,0.08,1,1,59,102,1580,87371
2001,单线,2025.17,2024-03-02 02:16:00,0.06,1,0.06,1,1,54,102,1580,87371
2001,单线,2025.383,2024-03-02 02:16:00,0.06,1,0.08,1,1,52,102,1580,87371
2001,单线,2024.633,2024-03-02 02:16:00,0.08,1,0.09,1,1,58,102,1580,87371
2001,单线,2025.347,2024-03-02 02:16:00,0.06,1,0.07,1,1,52,102,1580,87371
2001,单线,2024.99,2024-03-02 02:16:00,0.06,1,0.06,1,1,55,102,1580,87371
2001,单线,2024.709,2024-03-02 02:16:00,0.07,1,0.06,1,1,58,102,1580,87371
2001,单线,2023.838,2024-03-02 02:17:00,0.06,1,0.06,1,1,66,102,1580,87371
2001,单线,2024.392,2024-03-02 02:17:00,0.06,1,0.05,1,1,61,102,1580,87371
2001,单线,2024.464,2024-03-02 02:17:00,0.06,1,0.05,1,1,61,102,1580,87371
2001,单线,2023.528,2024-03-02 02:17:00,0.07,1,0.07,1,1,67,102,1580,87371
2001,单线,2023.739,2024-03-02 02:17:00,0.06,1,0.05,1,1,66,102,1580,87371
2001,单线,2024.355,2024-03-02 02:17:00,0.06,1,0.05,1,1,62,102,1580,87371
2001,单线,2024.425,2024-03-02 02:17:00,0.06,1,0.06,1,1,61,102,1580,87371
2001,单线,2023.564,2024-03-02 02:17:00,0.07,1,0.08,1,1,67,102,1580,87371
2001,单线,2023.694,2024-03-02 02:17:00,0.06,1,0.06,1,1,66,102,1580,87371
2001,单线,2023.94,2024-03-02 02:17:00,0.06,1,0.06,1,1,65,102,1580,87371
2001,单线,2024.496,2024-03-02 02:17:00,0.06,1,0.06,1,1,60,102,1580,87371
2001,单线,2023.979,2024-03-02 02:17:00,0.06,1,0.06,1,1,65,102,1580,87371
2001,单线,2024.09,2024-03-02 02:17:00,0.06,1,0.06,1,1,64,102,1580,87371
2001,单线,2023.663,2024-03-02 02:17:00,0.06,1,0.06,1,1,67,102,1580,87371
2001,单线,2024.565,2024-03-02 02:17:00,0.06,1,0.08,1,1,59,102,1580,87371
2001,单线,2024.533,2024-03-02 02:17:00,0.06,1,0.06,1,1,60,102,1580,87371
2001,单线,2023.904,2024-03-02 02:17:00,0.06,1,0.05,1,1,65,102,1580,87371
2001,单线,2024.32,2024-03-02 02:17:00,0.06,1,0.05,1,1,62,102,1580,87371
2001,单线,2024.13,2024-03-02 02:17:00,0.08,1,0.06,1,1,64,102,1580,87371
2001,单线,2024.204,2024-03-02 02:17:00,0.06,1,0.06,1,1,63,102,1580,87371
2001,单线,2023.632,2024-03-02 02:17:00,0.08,1,0.08,1,1,67,102,1580,87371
2001,单线,2023.873,2024-03-02 02:17:00,0.06,1,0.06,1,1,66,102,1580,87371
2001,单线,2024.025,2024-03-02 02:17:00,0.06,1,0.06,1,1,65,102,1580,87371
2001,单线,2024.164,2024-03-02 02:17:00,0.06,1,0.07,1,1,64,102,1580,87371
2001,单线,2023.596,2024-03-02 02:17:00,0.07,1,0.07,1,1,67,102,1580,87371
2001,单线,2022.331,2024-03-02 02:18:00,0.06,1,0.07,1,1,74,102,1580,87371
2001,单线,2023.001,2024-03-02 02:18:00,0.06,1,0.06,1,1,69,102,1580,87371
2001,单线,2023.328,2024-03-02 02:18:00,0.06,1,0.06,1,1,68,102,1580,87371
2001,单线,2023.428,2024-03-02 02:18:00,0.08,1,0.08,1,1,68,102,1580,87371
2001,单线,2023.496,2024-03-02 02:18:00,0.08,1,0.08,1,1,67,102,1580,87371
2001,单线,2023.258,2024-03-02 02:18:00,0.08,1,0.05,1,1,68,102,1580,87371
2001,单线,2022.496,2024-03-02 02:18:00,0.06,1,0.06,1,1,73,102,1580,87371
2001,单线,2022.465,2024-03-02 02:18:00,0.06,1,0.06,1,1,73,102,1580,87371
2001,单线,2023.46,2024-03-02 02:18:00,0.06,1,0.07,1,1,67,102,1580,87371
2001,单线,2022.794,2024-03-02 02:18:00,0.06,1,0.06,1,1,71,102,1580,87371
2001,单线,2023.072,2024-03-02 02:18:00,0.06,1,0.06,1,1,69,102,1580,87371
2001,单线,2022.399,2024-03-02 02:18:00,0.06,1,0.06,1,1,74,102,1580,87371
2001,单线,2022.527,2024-03-02 02:18:00,0.06,1,0.08,1,1,73,102,1580,87371
2001,单线,2022.558,2024-03-02 02:18:00,0.06,1,0.08,1,1,73,102,1580,87371
2001,单线,2022.723,2024-03-02 02:18:00,0.06,1,0.06,1,1,71,102,1580,87371
2001,单线,2022.589,2024-03-02 02:18:00,0.06,1,0.06,1,1,72,102,1580,87371
2001,单线,2022.62,2024-03-02 02:18:00,0.06,1,0.06,1,1,72,102,1580,87371
2001,单线,2023.36,2024-03-02 02:18:00,0.06,1,0.05,1,1,68,102,1580,87371
2001,单线,2023.221,2024-03-02 02:18:00,0.06,1,0.06,1,1,69,102,1580,87371
2001,单线,2023.291,2024-03-02 02:18:00,0.06,1,0.05,1,1,68,102,1580,87371
2001,单线,2022.968,2024-03-02 02:18:00,0.06,1,0.07,1,1,70,102,1580,87371
2001,单线,2023.18,2024-03-02 02:18:00,0.06,1,0.05,1,1,69,102,1580,87371
2001,单线,2022.368,2024-03-02 02:18:00,0.06,1,0.07,1,1,74,102,1580,87371
2001,单线,2022.899,2024-03-02 02:18:00,0.06,1,0.05,1,1,70,102,1580,87371
2001,单线,2022.937,2024-03-02 02:18:00,0.06,1,0.06,1,1,70,102,1580,87371
2001,单线,2022.43,2024-03-02 02:18:00,0.06,1,0.06,1,1,74,102,1580,87371
2001,单线,2022.828,2024-03-02 02:18:00,0.08,1,0.06,1,1,71,102,1580,87371
2001,单线,2021.242,2024-03-02 02:19:00,0.06,1,0.07,1,1,79,102,1580,87371
2001,单线,2022.207,2024-03-02 02:19:00,0.09,2,0.08,1,2,75,102,1580,87371
2001,单线,2021.709,2024-03-02 02:19:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2021.118,2024-03-02 02:19:00,0.07,1,0.07,1,1,79,102,1580,87371
2001,单线,2021.025,2024-03-02 02:19:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2022.081,2024-03-02 02:19:00,0.06,1,0.05,1,1,76,102,1580,87371
2001,单线,2021.428,2024-03-02 02:19:00,0.06,1,0.07,1,1,78,102,1580,87371
2001,单线,2021.273,2024-03-02 02:19:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2021.18,2024-03-02 02:19:00,0.07,1,0.08,1,1,79,102,1580,87371
2001,单线,2021.895,2024-03-02 02:19:00,0.06,1,0.07,1,1,77,102,1580,87371
2001,单线,2021.554,2024-03-02 02:19:00,0.06,1,0.07,1,1,78,102,1580,87371
2001,单线,2022.238,2024-03-02 02:19:00,0.08,1,0.06,1,1,75,102,1580,87371
2001,单线,2021.678,2024-03-02 02:19:00,0.06,1,0.07,1,1,78,102,1580,87371
2001,单线,2021.056,2024-03-02 02:19:00,0.06,1,0.05,1,1,79,102,1580,87371
2001,单线,2021.988,2024-03-02 02:19:00,0.06,1,0.07,1,1,76,102,1580,87371
2001,单线,2021.149,2024-03-02 02:19:00,0.09,2,0.06,1,2,79,102,1580,87371
2001,单线,2021.802,2024-03-02 02:19:00,0.07,1,0.06,1,1,77,102,1580,87371
2001,单线,2021.833,2024-03-02 02:19:00,0.07,1,0.06,1,1,77,102,1580,87371
2001,单线,2021.647,2024-03-02 02:19:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2022.269,2024-03-02 02:19:00,0.06,1,0.06,1,1,75,102,1580,87371
2001,单线,2021.335,2024-03-02 02:19:00,0.06,1,0.05,1,1,79,102,1580,87371
2001,单线,2022.176,2024-03-02 02:19:00,0.06,1,0.07,1,1,75,102,1580,87371
2001,单线,2021.366,2024-03-02 02:19:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2022.019,2024-03-02 02:19:00,0.06,1,0.08,1,1,76,102,1580,87371
2001,单线,2022.05,2024-03-02 02:19:00,0.07,1,0.06,1,1,76,102,1580,87371
2001,单线,2021.304,2024-03-02 02:19:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2021.926,2024-03-02 02:19:00,0.06,1,0.06,1,1,77,102,1580,87371
2001,单线,2022.145,2024-03-02 02:19:00,0.06,1,0.07,1,1,76,102,1580,87371
2001,单线,2021.087,2024-03-02 02:19:00,0.07,1,0.06,1,1,79,102,1580,87371
2001,单线,2021.957,2024-03-02 02:19:00,0.07,1,0.08,1,1,77,102,1580,87371
2001,单线,2021.864,2024-03-02 02:19:00,0.06,1,0.07,1,1,77,102,1580,87371
2001,单线,2021.616,2024-03-02 02:19:00,0.07,1,0.08,1,1,78,102,1580,87371
2001,单线,2021.459,2024-03-02 02:19:00,0.06,1,0.08,1,1,78,102,1580,87371
2001,单线,2021.397,2024-03-02 02:19:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2020.746,2024-03-02 02:20:00,0.07,1,0.07,1,1,79,102,1580,87371
2001,单线,2020.405,2024-03-02 02:20:00,0.08,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.56,2024-03-02 02:20:00,0.08,1,0.08,1,1,80,102,1580,87371
2001,单线,2020.278,2024-03-02 02:20:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.312,2024-03-02 02:20:00,0.07,1,0.07,1,1,80,102,1580,87371
2001,单线,2020.184,2024-03-02 02:20:00,0.08,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.028,2024-03-02 02:20:00,0.06,1,0.08,1,1,80,102,1580,87371
2001,单线,2020.839,2024-03-02 02:20:00,0.06,1,0.07,1,1,79,102,1580,87371
2001,单线,2020.436,2024-03-02 02:20:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.498,2024-03-02 02:20:00,0.08,1,0.07,1,1,80,102,1580,87371
2001,单线,2020.622,2024-03-02 02:20:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.684,2024-03-02 02:20:00,0.06,1,0.08,1,1,79,102,1580,87371
2001,单线,2020.963,2024-03-02 02:20:00,0.07,1,0.07,1,1,79,102,1580,87371
2001,单线,2020.87,2024-03-02 02:20:00,0.08,1,0.07,1,1,79,102,1580,87371
2001,单线,2020.374,2024-03-02 02:20:00,0.08,1,0.08,1,1,80,102,1580,87371
2001,单线,2019.778,2024-03-02 02:20:00,0.07,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.247,2024-03-02 02:20:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2019.996,2024-03-02 02:20:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2019.965,2024-03-02 02:20:00,0.06,1,0.07,1,1,80,102,1580,87371
2001,单线,2020.122,2024-03-02 02:20:00,0.06,1,0.07,1,1,80,102,1580,87371
2001,单线,2019.716,2024-03-02 02:20:00,0.07,1,0.07,1,1,80,102,1580,87371
2001,单线,2020.153,2024-03-02 02:20:00,0.08,1,0.07,1,1,80,102,1580,87371
2001,单线,2020.467,2024-03-02 02:20:00,0.07,1,0.08,1,1,80,102,1580,87371
2001,单线,2020.901,2024-03-02 02:20:00,0.07,1,0.08,1,1,79,102,1580,87371
2001,单线,2020.059,2024-03-02 02:20:00,0.07,1,0.08,1,1,80,102,1580,87371
2001,单线,2020.215,2024-03-02 02:20:00,0.07,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.932,2024-03-02 02:20:00,0.06,1,0.08,1,1,79,102,1580,87371
2001,单线,2020.777,2024-03-02 02:20:00,0.06,1,0.08,1,1,79,102,1580,87371
2001,单线,2020.343,2024-03-02 02:20:00,0.07,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.529,2024-03-02 02:20:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.653,2024-03-02 02:20:00,0.06,1,0.07,1,1,80,102,1580,87371
2001,单线,2019.747,2024-03-02 02:20:00,0.07,1,0.05,1,1,80,102,1580,87371
2001,单线,2020.591,2024-03-02 02:20:00,0.09,2,0.08,1,2,80,102,1580,87371
2001,单线,2019.934,2024-03-02 02:20:00,0.08,1,0.06,1,1,80,102,1580,87371
2001,单线,2020.09,2024-03-02 02:20:00,0.08,1,0.08,1,1,80,102,1580,87371
2001,单线,2020.994,2024-03-02 02:20:00,0.08,1,0.06,1,1,79,102,1580,87371
2001,单线,2020.808,2024-03-02 02:20:00,0.08,1,0.06,1,1,79,102,1580,87371
2001,单线,2020.715,2024-03-02 02:20:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2019.903,2024-03-02 02:20:00,0.07,1,0.06,1,1,80,102,1580,87371
2001,单线,2019.809,2024-03-02 02:20:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2019.685,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2019.25,2024-03-02 02:21:00,0.07,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.63,2024-03-02 02:21:00,0.06,1,0.05,1,1,79,102,1580,87371
2001,单线,2019.654,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.568,2024-03-02 02:21:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2018.909,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2019.436,2024-03-02 02:21:00,0.06,1,0.07,1,1,80,102,1580,87371
2001,单线,2019.498,2024-03-02 02:21:00,0.08,1,0.05,1,1,80,102,1580,87371
2001,单线,2018.475,2024-03-02 02:21:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2019.343,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2019.126,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.537,2024-03-02 02:21:00,0.06,1,0.05,1,1,79,102,1580,87371
2001,单线,2019.033,2024-03-02 02:21:00,0.06,1,0.07,1,1,80,102,1580,87371
2001,单线,2018.444,2024-03-02 02:21:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2018.971,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2019.157,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.692,2024-03-02 02:21:00,0.08,1,0.07,1,1,79,102,1580,87371
2001,单线,2018.599,2024-03-02 02:21:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2019.591,2024-03-02 02:21:00,0.06,1,0.05,1,1,80,102,1580,87371
2001,单线,2019.002,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.661,2024-03-02 02:21:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2019.405,2024-03-02 02:21:00,0.07,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.754,2024-03-02 02:21:00,0.08,1,0.08,1,1,80,102,1580,87371
2001,单线,2019.219,2024-03-02 02:21:00,0.06,1,0.05,1,1,80,102,1580,87371
2001,单线,2018.816,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.785,2024-03-02 02:21:00,0.06,1,0.07,1,1,80,102,1580,87371
2001,单线,2018.506,2024-03-02 02:21:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2019.188,2024-03-02 02:21:00,0.06,1,0.07,1,1,80,102,1580,87371
2001,单线,2019.095,2024-03-02 02:21:00,0.07,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.723,2024-03-02 02:21:00,0.08,1,0.07,1,1,79,102,1580,87371
2001,单线,2018.413,2024-03-02 02:21:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2018.878,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2019.312,2024-03-02 02:21:00,0.06,1,0.05,1,1,80,102,1580,87371
2001,单线,2019.374,2024-03-02 02:21:00,0.08,1,0.07,1,1,80,102,1580,87371
2001,单线,2019.622,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.382,2024-03-02 02:21:00,0.07,1,0.06,1,1,79,102,1580,87371
2001,单线,2019.467,2024-03-02 02:21:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2018.163,2024-03-02 02:22:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2017.667,2024-03-02 02:22:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2018.194,2024-03-02 02:22:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2017.543,2024-03-02 02:22:00,0.07,1,0.05,1,1,78,102,1580,87371
2001,单线,2018.07,2024-03-02 02:22:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2017.195,2024-03-02 02:22:00,0.07,1,0.06,1,1,79,102,1580,87371
2001,单线,2017.382,2024-03-02 02:22:00,0.08,1,0.07,1,1,79,102,1580,87371
2001,单线,2017.102,2024-03-02 02:22:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2017.884,2024-03-02 02:22:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2018.287,2024-03-02 02:22:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2017.574,2024-03-02 02:22:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2017.636,2024-03-02 02:22:00,0.07,1,0.07,1,1,78,102,1580,87371
2001,单线,2017.76,2024-03-02 02:22:00,0.08,1,0.07,1,1,78,102,1580,87371
2001,单线,2017.605,2024-03-02 02:22:00,0.07,1,0.05,1,1,78,102,1580,87371
2001,单线,2018.256,2024-03-02 02:22:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2017.133,2024-03-02 02:22:00,0.06,1,0.05,1,1,79,102,1580,87371
2001,单线,2018.039,2024-03-02 02:22:00,0.06,1,0.05,1,1,78,102,1580,87371
2001,单线,2017.915,2024-03-02 02:22:00,0.07,1,0.05,1,1,78,102,1580,87371
2001,单线,2017.45,2024-03-02 02:22:00,0.07,1,0.06,1,1,79,102,1580,87371
2001,单线,2017.481,2024-03-02 02:22:00,0.07,1,0.08,1,1,79,102,1580,87371
2001,单线,2017.512,2024-03-02 02:22:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2017.946,2024-03-02 02:22:00,0.08,1,0.06,1,1,78,102,1580,87371
2001,单线,2017.288,2024-03-02 02:22:00,0.07,1,0.06,1,1,79,102,1580,87371
2001,单线,2018.225,2024-03-02 02:22:00,0.06,1,0.05,1,1,78,102,1580,87371
2001,单线,2017.413,2024-03-02 02:22:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2017.071,2024-03-02 02:22:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2018.132,2024-03-02 02:22:00,0.07,1,0.06,1,1,78,102,1580,87371
2001,单线,2018.32,2024-03-02 02:22:00,0.06,1,0.05,1,1,78,102,1580,87371
2001,单线,2017.35,2024-03-02 02:22:00,0.07,1,0.06,1,1,79,102,1580,87371
2001,单线,2017.822,2024-03-02 02:22:00,0.06,1,0.07,1,1,78,102,1580,87371
2001,单线,2018.351,2024-03-02 02:22:00,0.06,1,0.05,1,1,78,102,1580,87371
2001,单线,2017.226,2024-03-02 02:22:00,0.06,1,0.05,1,1,79,102,1580,87371
2001,单线,2018.101,2024-03-02 02:22:00,0.06,1,0.06,1,1,78,102,1580,87371
2001,单线,2017.791,2024-03-02 02:22:00,0.06,1,0.08,1,1,78,102,1580,87371
2001,单线,2017.319,2024-03-02 02:22:00,0.06,1,0.05,1,1,79,102,1580,87371
2001,单线,2017.853,2024-03-02 02:22:00,0.06,1,0.08,1,1,78,102,1580,87371
2001,单线,2017.257,2024-03-02 02:22:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2018.008,2024-03-02 02:22:00,0.06,1,0.05,1,1,78,102,1580,87371
2001,单线,2017.977,2024-03-02 02:22:00,0.07,1,0.06,1,1,78,102,1580,87371
2001,单线,2015.975,2024-03-02 02:23:00,0.07,1,0.08,1,1,81,102,1580,87371
2001,单线,2016.037,2024-03-02 02:23:00,0.06,1,0.06,1,1,81,102,1580,87371
2001,单线,2016.666,2024-03-02 02:23:00,0.07,1,0.06,1,1,80,102,1580,87371
2001,单线,2016.006,2024-03-02 02:23:00,0.06,1,0.07,1,1,81,102,1580,87371
2001,单线,2016.79,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2016.947,2024-03-02 02:23:00,0.06,1,0.05,1,1,80,102,1580,87371
2001,单线,2017.009,2024-03-02 02:23:00,0.06,1,0.06,1,1,79,102,1580,87371
2001,单线,2016.604,2024-03-02 02:23:00,0.08,1,0.05,1,1,80,102,1580,87371
2001,单线,2016.192,2024-03-02 02:23:00,0.06,1,0.06,1,1,81,102,1580,87371
2001,单线,2016.479,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2015.913,2024-03-02 02:23:00,0.07,1,0.06,1,1,81,102,1580,87371
2001,单线,2016.728,2024-03-02 02:23:00,0.06,1,0.05,1,1,80,102,1580,87371
2001,单线,2016.759,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2016.441,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2016.573,2024-03-02 02:23:00,0.06,1,0.08,1,1,80,102,1580,87371
2001,单线,2016.697,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2016.161,2024-03-02 02:23:00,0.06,1,0.05,1,1,81,102,1580,87371
2001,单线,2016.41,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2015.72,2024-03-02 02:23:00,0.07,1,0.07,1,1,81,102,1580,87371
2001,单线,2016.285,2024-03-02 02:23:00,0.06,1,0.05,1,1,80,102,1580,87371
2001,单线,2016.51,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2016.821,2024-03-02 02:23:00,0.08,1,0.08,1,1,80,102,1580,87371
2001,单线,2016.099,2024-03-02 02:23:00,0.07,1,0.05,1,1,81,102,1580,87371
2001,单线,2016.223,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2015.851,2024-03-02 02:23:00,0.07,1,0.06,1,1,81,102,1580,87371
2001,单线,2016.13,2024-03-02 02:23:00,0.06,1,0.06,1,1,81,102,1580,87371
2001,单线,2017.04,2024-03-02 02:23:00,0.06,1,0.05,1,1,79,102,1580,87371
2001,单线,2016.347,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2016.542,2024-03-02 02:23:00,0.06,1,0.05,1,1,80,102,1580,87371
2001,单线,2016.852,2024-03-02 02:23:00,0.08,1,0.06,1,1,80,102,1580,87371
2001,单线,2015.944,2024-03-02 02:23:00,0.07,1,0.08,1,1,81,102,1580,87371
2001,单线,2016.978,2024-03-02 02:23:00,0.06,1,0.05,1,1,79,102,1580,87371
2001,单线,2016.916,2024-03-02 02:23:00,0.06,1,0.05,1,1,80,102,1580,87371
2001,单线,2016.635,2024-03-02 02:23:00,0.06,1,0.05,1,1,80,102,1580,87371
2001,单线,2016.254,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
2001,单线,2016.883,2024-03-02 02:23:00,0.06,1,0.06,1,1,80,102,1580,87371
