线号,行别,里程,日期,垂加,垂加等级,水加,水加等级,数据等级,车速,车型,车号,车次,设备ID,垂加_abs,水加_abs,max_acc,公里区间,50米网格里程,等级冲突标记
1001,单线,1051.48,2024-02-26 17:29:00,0.07,1,0.05,1,1,66,102,1389,45491,102_1389,0.07,0.05,0.07,1051,1051.5,0
1001,单线,1051.613,2024-02-26 17:29:00,0.07,1,0.06,1,1,66,102,1389,45491,102_1389,0.07,0.06,0.07,1051,1051.6,0
1001,单线,1053.4,2024-02-26 17:30:00,0.07,1,0.05,1,1,69,102,1389,45491,102_1389,0.07,0.05,0.07,1053,1053.4,0
1001,单线,1053.178,2024-02-26 17:30:00,0.04,1,0.07,1,1,69,102,1389,45491,102_1389,0.04,0.07,0.07,1053,1053.2,0
1001,单线,1053.11,2024-02-26 17:30:00,0.07,1,0.03,1,1,69,102,1389,45491,102_1389,0.07,0.03,0.07,1053,1053.1,0
1001,单线,1053.565,2024-02-26 17:30:00,0.07,1,0.03,1,1,69,102,1389,45491,102_1389,0.07,0.03,0.07,1053,1053.55,0
1001,单线,1054.374,2024-02-26 17:31:00,0.07,1,0.02,0,1,69,102,1389,45491,102_1389,0.07,0.02,0.07,1054,1054.35,0
1001,单线,1055.058,2024-02-26 17:32:00,0.07,1,0.04,1,1,69,102,1389,45491,102_1389,0.07,0.04,0.07,1055,1055.05,0
1001,单线,1056.34,2024-02-26 17:33:00,0.07,1,0.06,1,1,70,102,1389,45491,102_1389,0.07,0.06,0.07,1056,1056.35,0
1001,单线,1058.658,2024-02-26 17:35:00,0.08,1,0.04,1,1,68,102,1389,45491,102_1389,0.08,0.04,0.08,1058,1058.65,0
1001,单线,1059.549,2024-02-26 17:36:00,0.07,1,0.04,1,1,69,102,1389,45491,102_1389,0.07,0.04,0.07,1059,1059.55,0
1001,单线,1061.634,2024-02-26 17:37:00,0.03,0,0.07,1,1,72,102,1389,45491,102_1389,0.03,0.07,0.07,1061,1061.65,0
1001,单线,1062.458,2024-02-26 17:38:00,0.08,1,0.05,1,1,74,102,1389,45491,102_1389,0.08,0.05,0.08,1062,1062.45,0
1001,单线,1062.835,2024-02-26 17:38:00,0.07,1,0.05,1,1,74,102,1389,45491,102_1389,0.07,0.05,0.07,1062,1062.85,0
1001,单线,1062.113,2024-02-26 17:38:00,0.07,1,0.03,1,1,73,102,1389,45491,102_1389,0.07,0.03,0.07,1062,1062.1,0
1001,单线,1062.647,2024-02-26 17:38:00,0.05,1,0.07,1,1,74,102,1389,45491,102_1389,0.05,0.07,0.07,1062,1062.65,0
1001,单线,1064.125,2024-02-26 17:39:00,0.07,1,0.05,1,1,68,102,1389,45491,102_1389,0.07,0.05,0.07,1064,1064.1,0
1001,单线,1063.581,2024-02-26 17:39:00,0.06,1,0.07,1,1,75,102,1389,45491,102_1389,0.06,0.07,0.07,1063,1063.6,0
1001,单线,1063.675,2024-02-26 17:39:00,0.06,1,0.07,1,1,74,102,1389,45491,102_1389,0.06,0.07,0.07,1063,1063.65,0
1001,单线,1063.83,2024-02-26 17:39:00,0.05,1,0.1,2,2,72,102,1389,45491,102_1389,0.05,0.1,0.1,1063,1063.85,0
1001,单线,1063.737,2024-02-26 17:39:00,0.07,1,0.04,1,1,73,102,1389,45491,102_1389,0.07,0.04,0.07,1063,1063.75,0
1001,单线,1063.644,2024-02-26 17:39:00,0.07,1,0.06,1,1,74,102,1389,45491,102_1389,0.07,0.06,0.07,1063,1063.65,0
1001,单线,1063.799,2024-02-26 17:39:00,0.07,1,0.06,1,1,73,102,1389,45491,102_1389,0.07,0.06,0.07,1063,1063.8,0
1001,单线,1063.706,2024-02-26 17:39:00,0.08,1,0.07,1,1,73,102,1389,45491,102_1389,0.08,0.07,0.08,1063,1063.7,0
1001,单线,1065.039,2024-02-26 17:40:00,0.07,1,0.03,1,1,55,102,1389,45491,102_1389,0.07,0.03,0.07,1065,1065.05,0
1001,单线,1064.724,2024-02-26 17:40:00,0.05,1,0.08,1,1,60,102,1389,45491,102_1389,0.05,0.08,0.08,1064,1064.7,0
1001,单线,1064.231,2024-02-26 17:40:00,0.06,1,0.08,1,1,67,102,1389,45491,102_1389,0.06,0.08,0.08,1064,1064.25,0
1001,单线,1064.901,2024-02-26 17:40:00,0.04,1,0.08,1,1,57,102,1389,45491,102_1389,0.04,0.08,0.08,1064,1064.9,0
1001,单线,1064.687,2024-02-26 17:40:00,0.05,1,0.09,1,1,60,102,1389,45491,102_1389,0.05,0.09,0.09,1064,1064.7,0
1001,单线,1064.383,2024-02-26 17:40:00,0.06,1,0.07,1,1,65,102,1389,45491,102_1389,0.06,0.07,0.07,1064,1064.4,0
1001,单线,1066.307,2024-02-26 17:42:00,0.06,1,0.1,2,2,50,102,1389,45491,102_1389,0.06,0.1,0.1,1066,1066.3,0
1001,单线,1067.734,2024-02-26 17:43:00,0.07,1,0.08,1,1,64,102,1389,45491,102_1389,0.07,0.08,0.08,1067,1067.75,0
1001,单线,1067.854,2024-02-26 17:44:00,0.04,1,0.07,1,1,65,102,1389,45491,102_1389,0.04,0.07,0.07,1067,1067.85,0
1001,单线,1068.271,2024-02-26 17:44:00,0.04,1,0.07,1,1,66,102,1389,45491,102_1389,0.04,0.07,0.07,1068,1068.25,0
1001,单线,1069.2,2024-02-26 17:45:00,0.03,0,0.07,1,1,69,102,1389,45491,102_1389,0.03,0.07,0.07,1069,1069.2,0
1001,单线,1069.72,2024-02-26 17:45:00,0.08,1,0.03,1,1,69,102,1389,45491,102_1389,0.08,0.03,0.08,1069,1069.7,0
1001,单线,1069.624,2024-02-26 17:45:00,0.09,1,0.04,1,1,69,102,1389,45491,102_1389,0.09,0.04,0.09,1069,1069.6,0
1001,单线,1069.233,2024-02-26 17:45:00,0.06,1,0.07,1,1,69,102,1389,45491,102_1389,0.06,0.07,0.07,1069,1069.25,0
1001,单线,1069.817,2024-02-26 17:45:00,0.07,1,0.03,1,1,69,102,1389,45491,102_1389,0.07,0.03,0.07,1069,1069.8,0
1001,单线,1069.592,2024-02-26 17:45:00,0.07,1,0.03,1,1,69,102,1389,45491,102_1389,0.07,0.03,0.07,1069,1069.6,0
1001,单线,1070.014,2024-02-26 17:45:00,0.08,1,0.03,1,1,69,102,1389,45491,102_1389,0.08,0.03,0.08,1070,1070.0,0
1001,单线,1069.56,2024-02-26 17:45:00,0.09,1,0.02,0,1,69,102,1389,45491,102_1389,0.09,0.02,0.09,1069,1069.55,0
1001,单线,1069.982,2024-02-26 17:45:00,0.07,1,0.07,1,1,69,102,1389,45491,102_1389,0.07,0.07,0.07,1069,1070.0,0
1001,单线,1070.046,2024-02-26 17:45:00,0.08,1,0.06,1,1,69,102,1389,45491,102_1389,0.08,0.06,0.08,1070,1070.05,0
1001,单线,1069.688,2024-02-26 17:45:00,0.07,1,0.03,1,1,69,102,1389,45491,102_1389,0.07,0.03,0.07,1069,1069.7,0
1001,单线,1069.655,2024-02-26 17:45:00,0.07,1,0.04,1,1,69,102,1389,45491,102_1389,0.07,0.04,0.07,1069,1069.65,0
1001,单线,1069.885,2024-02-26 17:45:00,0.1,2,0.05,1,2,69,102,1389,45491,102_1389,0.1,0.05,0.1,1069,1069.9,0
1001,单线,1070.142,2024-02-26 17:46:00,0.07,1,0.03,1,1,69,102,1389,45491,102_1389,0.07,0.03,0.07,1070,1070.15,0
1001,单线,1070.275,2024-02-26 17:46:00,0.08,1,0.04,1,1,69,102,1389,45491,102_1389,0.08,0.04,0.08,1070,1070.3,0
1001,单线,1072.277,2024-02-26 17:47:00,0.07,1,0.05,1,1,70,102,1389,45491,102_1389,0.07,0.05,0.07,1072,1072.3,0
1001,单线,1071.943,2024-02-26 17:47:00,0.07,1,0.03,1,1,70,102,1389,45491,102_1389,0.07,0.03,0.07,1071,1071.95,0
1001,单线,1072.945,2024-02-26 17:48:00,0.1,2,0.08,1,2,71,102,1389,45491,102_1389,0.1,0.08,0.1,1072,1072.95,0
1001,单线,1074.69,2024-02-26 17:49:00,0.07,1,0.03,1,1,71,102,1389,45491,102_1389,0.07,0.03,0.07,1074,1074.7,0
1001,单线,1074.624,2024-02-26 17:49:00,0.07,1,0.04,1,1,71,102,1389,45491,102_1389,0.07,0.04,0.07,1074,1074.6,0
1001,单线,1074.76,2024-02-26 17:49:00,0.07,1,0.04,1,1,71,102,1389,45491,102_1389,0.07,0.04,0.07,1074,1074.75,0
1001,单线,1074.492,2024-02-26 17:49:00,0.08,1,0.03,1,1,71,102,1389,45491,102_1389,0.08,0.03,0.08,1074,1074.5,0
1001,单线,1074.722,2024-02-26 17:49:00,0.07,1,0.03,1,1,71,102,1389,45491,102_1389,0.07,0.03,0.07,1074,1074.7,0
1001,单线,1074.59,2024-02-26 17:49:00,0.08,1,0.04,1,1,71,102,1389,45491,102_1389,0.08,0.04,0.08,1074,1074.6,0
1001,单线,1074.86,2024-02-26 17:50:00,0.08,1,0.03,1,1,71,102,1389,45491,102_1389,0.08,0.03,0.08,1074,1074.85,0
1001,单线,1074.925,2024-02-26 17:50:00,0.07,1,0.03,1,1,71,102,1389,45491,102_1389,0.07,0.03,0.07,1074,1074.9,0
1001,单线,1075.128,2024-02-26 17:50:00,0.07,1,0.03,1,1,71,102,1389,45491,102_1389,0.07,0.03,0.07,1075,1075.15,0
1001,单线,1074.892,2024-02-26 17:50:00,0.07,1,0.03,1,1,71,102,1389,45491,102_1389,0.07,0.03,0.07,1074,1074.9,0
1001,单线,1075.161,2024-02-26 17:50:00,0.07,1,0.04,1,1,71,102,1389,45491,102_1389,0.07,0.04,0.07,1075,1075.15,0
1001,单线,1074.827,2024-02-26 17:50:00,0.07,1,0.04,1,1,71,102,1389,45491,102_1389,0.07,0.04,0.07,1074,1074.85,0
1001,单线,1078.792,2024-02-26 17:54:00,0.05,1,0.08,1,1,55,102,1389,45491,102_1389,0.05,0.08,0.08,1078,1078.8,0
1001,单线,1079.217,2024-02-26 17:54:00,0.08,1,0.04,1,1,57,102,1389,45491,102_1389,0.08,0.04,0.08,1079,1079.2,0
1001,单线,1078.827,2024-02-26 17:54:00,0.06,1,0.07,1,1,56,102,1389,45491,102_1389,0.06,0.07,0.07,1078,1078.85,0
1001,单线,1079.952,2024-02-26 17:55:00,0.05,1,0.07,1,1,56,102,1389,45491,102_1389,0.05,0.07,0.07,1079,1079.95,0
1001,单线,1079.6,2024-02-26 17:55:00,0.07,1,0.04,1,1,57,102,1389,45491,102_1389,0.07,0.04,0.07,1079,1079.6,0
1001,单线,1079.849,2024-02-26 17:55:00,0.04,1,0.09,1,1,56,102,1389,45491,102_1389,0.04,0.09,0.09,1079,1079.85,0
1001,单线,1080.551,2024-02-26 17:56:00,0.07,1,0.03,1,1,59,102,1389,45491,102_1389,0.07,0.03,0.07,1080,1080.55,0
1001,单线,1080.583,2024-02-26 17:56:00,0.07,1,0.03,1,1,59,102,1389,45491,102_1389,0.07,0.03,0.07,1080,1080.6,0
1001,单线,1081.811,2024-02-26 17:57:00,0.05,1,0.08,1,1,66,102,1389,45491,102_1389,0.05,0.08,0.08,1081,1081.8,0
1001,单线,1081.772,2024-02-26 17:57:00,0.04,1,0.07,1,1,66,102,1389,45491,102_1389,0.04,0.07,0.07,1081,1081.75,0
1001,单线,1082.489,2024-02-26 17:57:00,0.07,1,0.03,1,1,68,102,1389,45491,102_1389,0.07,0.03,0.07,1082,1082.5,0
1001,单线,1083.604,2024-02-26 17:58:00,0.07,1,0.03,1,1,69,102,1389,45491,102_1389,0.07,0.03,0.07,1083,1083.6,0
1001,单线,1084.29,2024-02-26 17:59:00,0.07,1,0.03,1,1,69,102,1389,45491,102_1389,0.07,0.03,0.07,1084,1084.3,0
1001,单线,1087.754,2024-02-26 18:02:00,0.07,1,0.04,1,1,71,102,1389,45491,102_1389,0.07,0.04,0.07,1087,1087.75,0
1001,单线,1087.519,2024-02-26 18:02:00,0.07,1,0.03,1,1,71,102,1389,45491,102_1389,0.07,0.03,0.07,1087,1087.5,0
1001,单线,1088.425,2024-02-26 18:02:00,0.08,1,0.03,1,1,71,102,1389,45491,102_1389,0.08,0.03,0.08,1088,1088.4,0
1001,单线,1087.689,2024-02-26 18:02:00,0.08,1,0.03,1,1,71,102,1389,45491,102_1389,0.08,0.03,0.08,1087,1087.7,0
1001,单线,1087.557,2024-02-26 18:02:00,0.07,1,0.04,1,1,71,102,1389,45491,102_1389,0.07,0.04,0.07,1087,1087.55,0
1001,单线,1087.92,2024-02-26 18:02:00,0.09,1,0.04,1,1,71,102,1389,45491,102_1389,0.09,0.04,0.09,1087,1087.9,0
1001,单线,1087.787,2024-02-26 18:02:00,0.07,1,0.03,1,1,71,102,1389,45491,102_1389,0.07,0.03,0.07,1087,1087.8,0
1001,单线,1087.623,2024-02-26 18:02:00,0.07,1,0.03,1,1,71,102,1389,45491,102_1389,0.07,0.03,0.07,1087,1087.6,0
1001,单线,1088.491,2024-02-26 18:03:00,0.07,1,0.04,1,1,71,102,1389,45491,102_1389,0.07,0.04,0.07,1088,1088.5,0
1001,单线,1091.1,2024-02-26 18:05:00,0.07,1,0.02,0,1,73,102,1389,45491,102_1389,0.07,0.02,0.07,1091,1091.1,0
1001,单线,1092.719,2024-02-26 18:06:00,0.07,1,0.05,1,1,73,102,1389,45491,102_1389,0.07,0.05,0.07,1092,1092.7,0
1001,单线,1092.75,2024-02-26 18:06:00,0.07,1,0.05,1,1,73,102,1389,45491,102_1389,0.07,0.05,0.07,1092,1092.75,0
1001,单线,1092.781,2024-02-26 18:06:00,0.07,1,0.03,1,1,73,102,1389,45491,102_1389,0.07,0.03,0.07,1092,1092.8,0
1001,单线,1093.063,2024-02-26 18:06:00,0.07,1,0.03,1,1,72,102,1389,45491,102_1389,0.07,0.03,0.07,1093,1093.05,0
1001,单线,1092.844,2024-02-26 18:06:00,0.07,1,0.03,1,1,72,102,1389,45491,102_1389,0.07,0.03,0.07,1092,1092.85,0
1001,单线,1092.593,2024-02-26 18:06:00,0.08,1,0.03,1,1,73,102,1389,45491,102_1389,0.08,0.03,0.08,1092,1092.6,0
1001,单线,1093.127,2024-02-26 18:06:00,0.08,1,0.03,1,1,72,102,1389,45491,102_1389,0.08,0.03,0.08,1093,1093.15,0
1001,单线,1093.252,2024-02-26 18:06:00,0.08,1,0.02,0,1,73,102,1389,45491,102_1389,0.08,0.02,0.08,1093,1093.25,0
1001,单线,1092.907,2024-02-26 18:06:00,0.07,1,0.03,1,1,72,102,1389,45491,102_1389,0.07,0.03,0.07,1092,1092.9,0
1001,单线,1092.969,2024-02-26 18:06:00,0.08,1,0.03,1,1,72,102,1389,45491,102_1389,0.08,0.03,0.08,1092,1092.95,0
1001,单线,1092.687,2024-02-26 18:06:00,0.07,1,0.03,1,1,73,102,1389,45491,102_1389,0.07,0.03,0.07,1092,1092.7,0
1001,单线,1093.534,2024-02-26 18:07:00,0.07,1,0.05,1,1,73,102,1389,45491,102_1389,0.07,0.05,0.07,1093,1093.55,0
1001,单线,1093.283,2024-02-26 18:07:00,0.07,1,0.02,0,1,73,102,1389,45491,102_1389,0.07,0.02,0.07,1093,1093.3,0
1001,单线,1094.127,2024-02-26 18:07:00,0.07,1,0.04,1,1,72,102,1389,45491,102_1389,0.07,0.04,0.07,1094,1094.15,0
1001,单线,1094.003,2024-02-26 18:07:00,0.07,1,0.05,1,1,72,102,1389,45491,102_1389,0.07,0.05,0.07,1094,1094.0,0
1001,单线,1093.376,2024-02-26 18:07:00,0.07,1,0.03,1,1,73,102,1389,45491,102_1389,0.07,0.03,0.07,1093,1093.4,0
1001,单线,1093.345,2024-02-26 18:07:00,0.07,1,0.04,1,1,73,102,1389,45491,102_1389,0.07,0.04,0.07,1093,1093.35,0
1001,单线,1095.1,2024-02-26 18:08:00,0.07,1,0.03,1,1,72,102,1389,45491,102_1389,0.07,0.03,0.07,1095,1095.1,0
1001,单线,1095.652,2024-02-26 18:08:00,0.07,1,0.05,1,1,71,102,1389,45491,102_1389,0.07,0.05,0.07,1095,1095.65,0
1001,单线,1095.131,2024-02-26 18:08:00,0.07,1,0.03,1,1,72,102,1389,45491,102_1389,0.07,0.03,0.07,1095,1095.15,0
1001,单线,1095.455,2024-02-26 18:08:00,0.04,1,0.07,1,1,71,102,1389,45491,102_1389,0.04,0.07,0.07,1095,1095.45,0
1001,单线,1096.263,2024-02-26 18:09:00,0.05,1,0.07,1,1,72,102,1389,45491,102_1389,0.05,0.07,0.07,1096,1096.25,0
1001,单线,1001.006,2024-02-27 03:36:00,0.09,1,0.02,0,1,94,101,1210,K855,101_1210,0.09,0.02,0.09,1001,1001.0,0
1001,单线,1000.975,2024-02-27 03:36:00,0.09,1,0.02,0,1,94,101,1210,K855,101_1210,0.09,0.02,0.09,1000,1001.0,0
1001,单线,1003.143,2024-02-27 03:37:00,0.04,0,0.02,0,0,95,101,1210,K855,101_1210,0.04,0.02,0.04,1003,1003.15,0
1001,单线,1012.964,2024-02-27 03:43:00,0.05,0,0.04,0,0,97,101,1210,K855,101_1210,0.05,0.04,0.05,1012,1012.95,0
1001,单线,1015.978,2024-02-27 03:45:00,0.05,0,0.06,1,1,96,101,1210,K855,101_1210,0.05,0.06,0.06,1015,1016.0,0
1001,单线,1021.687,2024-02-27 03:49:00,0.09,1,0.04,0,1,103,101,1210,K855,101_1210,0.09,0.04,0.09,1021,1021.7,0
1001,单线,1022.057,2024-02-27 03:49:00,0.09,1,0.03,0,1,104,101,1210,K855,101_1210,0.09,0.03,0.09,1022,1022.05,0
1001,单线,1021.915,2024-02-27 03:49:00,0.07,0,0.06,1,1,104,101,1210,K855,101_1210,0.07,0.06,0.07,1021,1021.9,0
1001,单线,1024.774,2024-02-27 03:50:00,0.09,1,0.02,0,1,100,101,1210,K855,101_1210,0.09,0.02,0.09,1024,1024.75,0
1001,单线,1026.327,2024-02-27 03:51:00,0.06,0,0.06,1,1,99,101,1210,K855,101_1210,0.06,0.06,0.06,1026,1026.35,0
1001,单线,1027.953,2024-02-27 03:52:00,0.04,0,0.06,1,1,94,101,1210,K855,101_1210,0.04,0.06,0.06,1027,1027.95,0
1001,单线,1028.277,2024-02-27 03:52:00,0.09,1,0.03,0,1,92,101,1210,K855,101_1210,0.09,0.03,0.09,1028,1028.3,0
1001,单线,1029.287,2024-02-27 03:53:00,0.07,0,0.07,1,1,86,101,1210,K855,101_1210,0.07,0.07,0.07,1029,1029.3,0
1001,单线,1028.473,2024-02-27 03:53:00,0.1,1,0.03,0,1,91,101,1210,K855,101_1210,0.1,0.03,0.1,1028,1028.45,0
1001,单线,1028.967,2024-02-27 03:53:00,0.04,0,0.06,1,1,88,101,1210,K855,101_1210,0.04,0.06,0.06,1028,1028.95,0
1001,单线,1028.442,2024-02-27 03:53:00,0.1,1,0.05,0,1,91,101,1210,K855,101_1210,0.1,0.05,0.1,1028,1028.45,0
1001,单线,1029.821,2024-02-27 03:54:00,0.05,0,0.07,1,1,81,101,1210,K855,101_1210,0.05,0.07,0.07,1029,1029.8,0
1001,单线,1030.137,2024-02-27 03:54:00,0.07,0,0.06,1,1,78,101,1210,K855,101_1210,0.07,0.06,0.07,1030,1030.15,0
1001,单线,1029.786,2024-02-27 03:54:00,0.04,0,0.06,1,1,82,101,1210,K855,101_1210,0.04,0.06,0.06,1029,1029.8,0
1001,单线,1045.828,2024-02-27 04:19:00,0.05,0,0.03,0,0,57,101,1210,K855,101_1210,0.05,0.03,0.05,1045,1045.85,0
1001,单线,1051.931,2024-02-27 04:25:00,0.06,0,0.03,0,0,63,101,1210,K855,101_1210,0.06,0.03,0.06,1051,1051.95,0
1001,单线,1056.107,2024-02-27 04:28:00,0.09,1,0.03,0,1,85,101,1210,K855,101_1210,0.09,0.03,0.09,1056,1056.1,0
1001,单线,1057.429,2024-02-27 04:29:00,0.09,1,0.03,0,1,85,101,1210,K855,101_1210,0.09,0.03,0.09,1057,1057.45,0
1001,单线,1056.891,2024-02-27 04:29:00,0.07,0,0.07,1,1,86,101,1210,K855,101_1210,0.07,0.07,0.07,1056,1056.9,0
1001,单线,1056.735,2024-02-27 04:29:00,0.09,1,0.04,0,1,86,101,1210,K855,101_1210,0.09,0.04,0.09,1056,1056.75,0
1001,单线,1056.294,2024-02-27 04:29:00,0.08,0,0.06,1,1,86,101,1210,K855,101_1210,0.08,0.06,0.08,1056,1056.3,0
1001,单线,1058.378,2024-02-27 04:30:00,0.09,1,0.03,0,1,89,101,1210,K855,101_1210,0.09,0.03,0.09,1058,1058.4,0
1001,单线,1057.744,2024-02-27 04:30:00,0.09,1,0.02,0,1,85,101,1210,K855,101_1210,0.09,0.02,0.09,1057,1057.75,0
1001,单线,1058.609,2024-02-27 04:30:00,0.11,2,0.06,1,2,90,101,1210,K855,101_1210,0.11,0.06,0.11,1058,1058.6,0
1001,单线,1058.025,2024-02-27 04:30:00,0.1,1,0.02,0,1,87,101,1210,K855,101_1210,0.1,0.02,0.1,1058,1058.0,0
1001,单线,1058.641,2024-02-27 04:30:00,0.12,2,0.03,0,2,90,101,1210,K855,101_1210,0.12,0.03,0.12,1058,1058.65,0
1001,单线,1058.708,2024-02-27 04:30:00,0.1,1,0.04,0,1,91,101,1210,K855,101_1210,0.1,0.04,0.1,1058,1058.7,0
1001,单线,1063.144,2024-02-27 04:34:00,0.04,0,0.06,1,1,79,101,1210,K855,101_1210,0.04,0.06,0.06,1063,1063.15,0
1001,单线,1062.602,2024-02-27 04:34:00,0.06,0,0.06,1,1,75,101,1210,K855,101_1210,0.06,0.06,0.06,1062,1062.6,0
1001,单线,1063.788,2024-02-27 04:35:00,0.06,0,0.07,1,1,80,101,1210,K855,101_1210,0.06,0.07,0.07,1063,1063.8,0
1001,单线,1063.685,2024-02-27 04:35:00,0.09,1,0.04,0,1,81,101,1210,K855,101_1210,0.09,0.04,0.09,1063,1063.7,0
1001,单线,1064.872,2024-02-27 04:36:00,0.06,0,0.07,1,1,69,101,1210,K855,101_1210,0.06,0.07,0.07,1064,1064.85,0
1001,单线,1067.753,2024-02-27 04:38:00,0.05,0,0.07,1,1,83,101,1210,K855,101_1210,0.05,0.07,0.07,1067,1067.75,0
1001,单线,1067.722,2024-02-27 04:38:00,0.04,0,0.06,1,1,83,101,1210,K855,101_1210,0.04,0.06,0.06,1067,1067.7,0
1001,单线,1072.909,2024-02-27 04:44:00,0.1,1,0.05,0,1,63,101,1210,K855,101_1210,0.1,0.05,0.1,1072,1072.9,0
1001,单线,1074.42,2024-02-27 04:46:00,0.04,0,0.06,1,1,73,101,1210,K855,101_1210,0.04,0.06,0.06,1074,1074.4,0
1001,单线,1074.389,2024-02-27 04:46:00,0.03,0,0.06,1,1,75,101,1210,K855,101_1210,0.03,0.06,0.06,1074,1074.4,0
1001,单线,1081.805,2024-02-27 05:13:00,0.04,0,0.08,1,1,59,101,1210,K855,101_1210,0.04,0.08,0.08,1081,1081.8,0
1001,单线,1081.762,2024-02-27 05:13:00,0.03,0,0.06,1,1,58,101,1210,K855,101_1210,0.03,0.06,0.06,1081,1081.75,0
1001,单线,1083.597,2024-02-27 05:15:00,0.13,2,0.03,0,2,80,101,1210,K855,101_1210,0.13,0.03,0.13,1083,1083.6,0
1001,单线,1084.278,2024-02-27 05:15:00,0.09,1,0.03,0,1,86,101,1210,K855,101_1210,0.09,0.03,0.09,1084,1084.3,0
1001,单线,1084.895,2024-02-27 05:16:00,0.07,0,0.06,1,1,92,101,1210,K855,101_1210,0.07,0.06,0.07,1084,1084.9,0
1001,单线,1085.793,2024-02-27 05:16:00,0.09,1,0.04,0,1,99,101,1210,K855,101_1210,0.09,0.04,0.09,1085,1085.8,0
1001,单线,1090.263,2024-02-27 05:20:00,0.11,2,0.02,0,2,80,101,1210,K855,101_1210,0.11,0.02,0.11,1090,1090.25,0
1001,单线,1092.005,2024-02-27 05:21:00,0.04,0,0.06,1,1,94,101,1210,K855,101_1210,0.04,0.06,0.06,1092,1092.0,0
1001,单线,1092.706,2024-02-27 05:22:00,0.04,0,0.09,2,2,91,101,1210,K855,101_1210,0.04,0.09,0.09,1092,1092.7,0
1001,单线,1092.737,2024-02-27 05:22:00,0.05,0,0.07,1,1,90,101,1210,K855,101_1210,0.05,0.07,0.07,1092,1092.75,0
1001,单线,1099.015,2024-02-27 05:27:00,0.07,0,0.06,1,1,95,101,1210,K855,101_1210,0.07,0.06,0.07,1099,1099.0,0
1001,单线,1098.784,2024-02-27 05:27:00,0.05,0,0.06,1,1,93,101,1210,K855,101_1210,0.05,0.06,0.06,1098,1098.8,0
1001,单线,1099.653,2024-02-27 05:28:00,0.04,0,0.06,1,1,98,101,1210,K855,101_1210,0.04,0.06,0.06,1099,1099.65,0
1001,单线,1097.919,2024-02-27 16:40:00,0.05,1,0.03,0,1,69,102,1310,45492,102_1310,0.05,0.03,0.05,1097,1097.9,0
1001,单线,1095.482,2024-02-27 16:42:00,0.04,1,0.06,1,1,69,102,1310,45492,102_1310,0.04,0.06,0.06,1095,1095.5,0
1001,单线,1095.443,2024-02-27 16:42:00,0.06,1,0.06,1,1,70,102,1310,45492,102_1310,0.06,0.06,0.06,1095,1095.45,0
1001,单线,1088.734,2024-02-27 16:47:00,0.05,1,0.02,0,1,70,102,1310,45492,102_1310,0.05,0.02,0.05,1088,1088.75,0
1001,单线,1082.911,2024-02-27 16:52:00,0.06,1,0.03,0,1,70,102,1310,45492,102_1310,0.06,0.03,0.06,1082,1082.9,0
1001,单线,1083.224,2024-02-27 16:52:00,0.06,1,0.06,1,1,70,102,1310,45492,102_1310,0.06,0.06,0.06,1083,1083.2,0
1001,单线,1081.841,2024-02-27 16:53:00,0.06,1,0.06,1,1,67,102,1310,45492,102_1310,0.06,0.06,0.06,1081,1081.85,0
1001,单线,1081.804,2024-02-27 16:53:00,0.05,1,0.06,1,1,67,102,1310,45492,102_1310,0.05,0.06,0.06,1081,1081.8,0
1001,单线,1079.937,2024-02-27 16:55:00,0.05,1,0.06,1,1,58,102,1310,45492,102_1310,0.05,0.06,0.06,1079,1079.95,0
1001,单线,1079.901,2024-02-27 16:55:00,0.05,1,0.06,1,1,58,102,1310,45492,102_1310,0.05,0.06,0.06,1079,1079.9,0
1001,单线,1078.798,2024-02-27 16:56:00,0.06,1,0.06,1,1,65,102,1310,45492,102_1310,0.06,0.06,0.06,1078,1078.8,0
1001,单线,1072.911,2024-02-27 17:01:00,0.08,1,0.06,1,1,70,102,1310,45492,102_1310,0.08,0.06,0.08,1072,1072.9,0
1001,单线,1072.249,2024-02-27 17:02:00,0.05,1,0.06,1,1,70,102,1310,45492,102_1310,0.05,0.06,0.06,1072,1072.25,0
1001,单线,1070.799,2024-02-27 17:03:00,0.06,1,0.06,1,1,70,102,1310,45492,102_1310,0.06,0.06,0.06,1070,1070.8,0
1001,单线,1069.995,2024-02-27 17:04:00,0.11,1,0.04,1,1,70,102,1310,45492,102_1310,0.11,0.04,0.11,1069,1070.0,0
1001,单线,1068.942,2024-02-27 17:05:00,0.07,1,0.06,1,1,70,102,1310,45492,102_1310,0.07,0.06,0.07,1068,1068.95,0
1001,单线,1067.762,2024-02-27 17:06:00,0.03,0,0.06,1,1,71,102,1310,45492,102_1310,0.03,0.06,0.06,1067,1067.75,0
1001,单线,1064.578,2024-02-27 17:08:00,0.04,1,0.06,1,1,63,102,1310,45492,102_1310,0.04,0.06,0.06,1064,1064.6,0
1001,单线,1064.862,2024-02-27 17:08:00,0.04,1,0.07,1,1,63,102,1310,45492,102_1310,0.04,0.07,0.07,1064,1064.85,0
1001,单线,1064.682,2024-02-27 17:08:00,0.05,1,0.07,1,1,63,102,1310,45492,102_1310,0.05,0.07,0.07,1064,1064.7,0
1001,单线,1064.609,2024-02-27 17:08:00,0.06,1,0.06,1,1,63,102,1310,45492,102_1310,0.06,0.06,0.06,1064,1064.6,0
