日期,线号,行别,里程,设备ID,车速,数据等级,corrected_level,level_is_correct,event_type,event_confidence,event_reason,prior_high_count_3d,prior_device_count_3d,trend_slope_3d,q1_reliability_score,q1_device_status
2024-01-19 21:36:00,3001,上行,3040.81,240_66,63,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:36:00,3001,上行,3040.362,240_66,63,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:36:00,3001,上行,3040.48,240_66,63,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:36:00,3001,上行,3040.403,240_66,63,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:36:00,3001,上行,3041.077,240_66,63,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:36:00,3001,上行,3040.779,240_66,63,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:36:00,3001,上行,3041.121,240_66,63,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3039.991,240_66,56,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3040.094,240_66,62,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3040.057,240_66,61,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3040.022,240_66,59,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3039.893,240_66,49,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3039.825,240_66,44,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3039.956,240_66,54,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3040.127,240_66,63,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3039.925,240_66,52,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3039.794,240_66,41,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3040.168,240_66,63,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,42.21,abnormal
2024-01-19 21:37:00,3001,上行,3039.859,240_66,47,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,42.21,abnormal
2024-01-20 05:33:00,3001,上行,3076.838,240_52,91,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,2,-5.4689821960113316e-08,3.55,abnormal
2024-01-20 07:00:00,3001,上行,3094.539,240_274,114,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,2,-2.528331644468332e-07,83.28,normal
2024-01-20 13:45:00,3001,上行,3038.117,240_271,65,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,99.95,normal
2024-01-20 15:05:00,3001,上行,3082.437,240_58,116,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,-9.018759018759026e-08,24.15,abnormal
2024-01-20 15:06:00,3001,上行,3078.762,240_58,113,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",3,1,-1.8047283883775497e-07,24.15,abnormal
2024-01-20 15:06:00,3001,上行,3078.993,240_58,114,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,4,4.792040336639757e-08,24.15,abnormal
2024-01-20 15:06:00,3001,上行,3080.245,240_58,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,2,-1.1923161778551515e-07,24.15,abnormal
2024-01-20 15:07:00,3001,上行,3076.821,240_58,114,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,3,-1.1081470254636978e-07,24.15,abnormal
2024-01-20 15:12:00,3001,上行,3069.022,240_58,97,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,2,-3.0771338868750144e-08,24.15,abnormal
2024-01-20 15:12:00,3001,上行,3069.961,240_58,94,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,24.15,abnormal
2024-01-20 15:13:00,3001,上行,3067.492,240_58,98,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,3,-6.940444855301532e-08,24.15,abnormal
2024-01-20 15:21:00,3001,上行,3057.332,240_58,74,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,24.15,abnormal
2024-01-20 16:17:00,3001,上行,3038.113,240_58,66,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,24.15,abnormal
2024-01-20 19:13:00,3001,上行,3057.336,240_52,76,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,3.55,abnormal
2024-01-21 00:14:00,1001,单线,1084.911,102_1580,61,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:19:00,1001,单线,1079.833,102_1580,60,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:20:00,1001,单线,1078.791,102_1580,67,3,3,1,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:20:00,1001,单线,1078.822,102_1580,66,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:25:00,1001,单线,1073.061,102_1580,68,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:25:00,1001,单线,1073.099,102_1580,68,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:26:00,1001,单线,1072.444,102_1580,68,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:26:00,1001,单线,1072.224,102_1580,64,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:29:00,1001,单线,1069.327,102_1580,61,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:30:00,1001,单线,1068.497,102_1580,65,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:30:00,1001,单线,1069.139,102_1580,63,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:30:00,1001,单线,1068.348,102_1580,63,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:30:00,1001,单线,1068.918,102_1580,64,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:31:00,1001,单线,1067.344,102_1580,65,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:31:00,1001,单线,1067.819,102_1580,63,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:32:00,1001,单线,1066.836,102_1580,67,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:32:00,1001,单线,1066.276,102_1580,68,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:34:00,1001,单线,1064.657,102_1580,59,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:34:00,1001,单线,1064.207,102_1580,60,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:34:00,1001,单线,1064.066,102_1580,61,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:34:00,1001,单线,1064.023,102_1580,61,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:34:00,1001,单线,1064.099,102_1580,61,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:35:00,1001,单线,1063.18,102_1580,62,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:35:00,1001,单线,1063.951,102_1580,61,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:35:00,1001,单线,1063.77,102_1580,62,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:35:00,1001,单线,1063.698,102_1580,62,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:35:00,1001,单线,1063.214,102_1580,63,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:35:00,1001,单线,1063.663,102_1580,62,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:36:00,1001,单线,1062.577,102_1580,60,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:36:00,1001,单线,1062.753,102_1580,60,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:38:00,1001,单线,1060.539,102_1580,65,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:39:00,1001,单线,1059.382,102_1580,59,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:51:00,1001,单线,1047.988,102_1580,68,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:52:00,1001,单线,1046.585,102_1580,64,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:52:00,1001,单线,1047.331,102_1580,61,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:52:00,1001,单线,1046.399,102_1580,65,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:52:00,1001,单线,1046.323,102_1580,65,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:52:00,1001,单线,1047.293,102_1580,61,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:54:00,1001,单线,1044.753,102_1580,61,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:55:00,1001,单线,1044.161,102_1580,64,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 00:56:00,1001,单线,1042.987,102_1580,62,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:14:00,1001,单线,1025.507,102_1580,66,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:14:00,1001,单线,1025.547,102_1580,66,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:15:00,1001,单线,1024.497,102_1580,62,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:15:00,1001,单线,1024.386,102_1580,62,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:16:00,1001,单线,1023.742,102_1580,66,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:16:00,1001,单线,1023.588,102_1580,67,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:16:00,1001,单线,1023.374,102_1580,68,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:18:00,1001,单线,1021.747,102_1580,63,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:18:00,1001,单线,1021.414,102_1580,62,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:18:00,1001,单线,1021.376,102_1580,61,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:18:00,1001,单线,1021.709,102_1580,63,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:26:00,1001,单线,1013.485,102_1580,61,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:27:00,1001,单线,1012.967,102_1580,64,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:38:00,1001,单线,1000.888,102_1580,65,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:39:00,1001,单线,1000.381,102_1580,67,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 01:39:00,1001,单线,1000.778,102_1580,65,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-21 05:41:00,3001,上行,3078.989,240_316,110,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",7,5,-3.2839659385841694e-08,100.0,normal
2024-01-21 22:24:00,4001,单线,4079.113,101_1222,138,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-22 04:47:00,1001,单线,1067.395,101_1245,101,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-22 05:17:00,4001,单线,4079.15,101_1041,140,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,94.48,normal
2024-01-22 06:44:00,3001,上行,3080.21,240_561,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,3,-6.197638250300451e-08,62.45,normal
2024-01-22 06:44:00,3001,上行,3078.764,240_561,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,2,-8.744115470941041e-08,62.45,normal
2024-01-22 06:44:00,3001,上行,3079.006,240_561,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",7,5,-7.266320995543903e-08,62.45,normal
2024-01-22 06:45:00,3001,上行,3076.817,240_561,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",6,4,-6.561280047759853e-08,62.45,normal
2024-01-22 06:49:00,3001,上行,3069.961,240_561,115,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,7.01163932127332e-08,62.45,normal
2024-01-22 06:49:00,3001,上行,3069.045,240_561,115,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",4,3,-5.016705092532533e-08,62.45,normal
2024-01-22 07:10:00,3001,上行,3078.753,240_355,114,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,3,-7.975500634180938e-08,91.53,normal
2024-01-22 07:10:00,3001,上行,3079.003,240_355,114,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",8,6,-5.5926209278263344e-08,91.53,normal
2024-01-22 07:11:00,3001,上行,3076.821,240_355,114,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",7,5,-6.053953925807418e-08,91.53,normal
2024-01-22 07:14:00,3001,上行,3069.98,240_355,111,2,3,0,线路问题,0.85,3天窗口复现,2,2,3.432466828097686e-08,91.53,normal
2024-01-22 07:15:00,3001,上行,3069.046,240_355,111,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,4,-5.161915101085507e-08,91.53,normal
2024-01-22 07:27:00,3001,上行,3079.009,240_471,114,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",7,5,-5.716035010543926e-08,94.33,normal
2024-01-22 07:27:00,3001,上行,3080.229,240_471,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,3,-7.955321780690371e-08,94.33,normal
2024-01-22 18:02:00,1001,单线,1078.813,102_1580,72,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,-1.3322675193178791e-07,94.63,normal
2024-01-22 18:29:00,1001,单线,1047.369,102_1580,60,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,94.63,normal
2024-01-22 18:29:00,1001,单线,1047.288,102_1580,61,1,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,6.674676278200504e-08,94.63,normal
2024-01-22 18:30:00,1001,单线,1046.584,102_1580,64,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,94.63,normal
2024-01-22 18:37:00,1001,单线,1038.685,102_1580,72,1,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,94.63,normal
2024-01-22 18:54:00,1001,单线,1021.728,102_1580,62,1,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,0.0,94.63,normal
2024-01-22 18:55:00,1001,单线,1021.435,102_1580,63,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,-6.674676278200503e-08,94.63,normal
2024-01-22 23:47:00,1001,单线,1062.787,101_1245,100,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,2.3548804898151424e-07,76.11,abnormal
2024-01-22 23:47:00,1001,单线,1062.953,101_1245,100,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-22 23:53:00,1001,单线,1053.373,101_1245,83,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-22 23:56:00,1001,单线,1048.377,101_1245,105,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-22 23:57:00,1001,单线,1047.129,101_1245,109,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-23 08:25:00,3001,上行,3080.866,240_57,115,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,87.9,normal
2024-01-23 08:25:00,3001,上行,3080.238,240_57,116,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,3,3.682040216473064e-08,87.9,normal
2024-01-23 08:26:00,3001,上行,3078.756,240_57,111,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,3,0.0,87.9,normal
2024-01-23 08:26:00,3001,上行,3078.968,240_57,112,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",5,5,-5.605977360259546e-08,87.9,normal
2024-01-23 08:31:00,3001,上行,3069.027,240_57,113,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,3,-4.608527593181502e-08,87.9,normal
2024-01-23 08:32:00,3001,上行,3067.709,240_57,114,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,87.9,normal
2024-01-23 08:32:00,3001,上行,3067.981,240_57,114,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,87.9,normal
2024-01-23 08:32:00,3001,上行,3067.477,240_57,114,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,87.9,normal
2024-01-23 08:32:00,3001,上行,3067.879,240_57,114,2,3,0,设备或干扰,0.7,孤立高值,0,0,0.0,87.9,normal
2024-01-23 08:39:00,3001,上行,3057.348,240_57,74,2,3,0,线路问题,0.85,3天窗口复现,2,2,0.0,87.9,normal
2024-01-23 12:08:00,3001,上行,3067.878,240_352,117,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,-7.716049382716056e-07,90.81,normal
2024-01-23 15:05:00,4001,单线,4078.003,101_1222,118,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-23 15:05:00,4001,单线,4078.036,101_1222,118,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-23 15:05:00,4001,单线,4078.068,101_1222,118,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-23 15:06:00,4001,单线,4078.605,101_1222,118,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-23 23:45:00,1001,单线,1062.811,101_1241,97,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,85.97,abnormal
2024-01-24 07:29:00,3001,上行,3069.03,240_353,114,2,3,0,线路问题,0.85,"3天多设备复现,3天窗口复现",3,3,0.0,99.69,normal
2024-01-24 07:30:00,3001,上行,3067.892,240_353,115,2,3,0,线路问题,0.85,3天窗口复现,2,2,-8.060803337435552e-08,99.69,normal
2024-01-24 23:43:00,1001,单线,1062.959,101_1245,96,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,76.11,abnormal
2024-01-24 23:44:00,1001,单线,1062.794,101_1245,96,1,3,0,线路问题,0.85,3天窗口复现,2,2,0.0,76.11,abnormal
2024-01-24 23:50:00,1001,单线,1053.359,101_1245,85,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,76.11,abnormal
2024-01-24 23:51:00,1001,单线,1051.659,101_1245,96,3,3,1,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-24 23:51:00,1001,单线,1051.497,101_1245,97,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-24 23:52:00,1001,单线,1051.434,101_1245,97,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-24 23:52:00,1001,单线,1050.752,101_1245,104,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-24 23:53:00,1001,单线,1048.321,101_1245,113,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,76.11,abnormal
2024-01-24 23:54:00,1001,单线,1047.331,101_1245,115,1,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,1.8200728029121168e-07,76.11,abnormal
2024-01-24 23:54:00,1001,单线,1047.084,101_1245,116,1,3,0,设备或干扰,0.7,仅同设备重复,1,1,0.0,76.11,abnormal
2024-01-25 02:27:00,4001,单线,4026.269,101_1222,136,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-25 02:28:00,4001,单线,4027.457,101_1222,136,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-25 02:31:00,4001,单线,4035.716,101_1222,137,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-25 02:33:00,4001,单线,4038.606,101_1222,135,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-25 02:49:00,4001,单线,4075.432,101_1222,133,2,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-25 02:50:00,4001,单线,4078.004,101_1222,137,2,3,0,不确定,0.55,"3天窗口复现,仅同设备重复,线路与设备信号冲突",2,1,3.8850038850038836e-07,0.0,abnormal
2024-01-25 02:50:00,4001,单线,4078.528,101_1222,137,1,3,0,设备或干扰,0.85,"孤立高值,设备先验可信度低",0,0,0.0,0.0,abnormal
2024-01-25 02:50:00,4001,单线,4078.559,101_1222,137,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,3.886815920398009e-07,0.0,abnormal
2024-01-25 02:50:00,4001,单线,4077.973,101_1222,137,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,4.662004662004662e-07,0.0,abnormal
2024-01-25 02:50:00,4001,单线,4078.594,101_1222,137,2,3,0,设备或干扰,0.7,仅同设备重复,1,1,1.5547263681592032e-07,0.0,abnormal
